ProductName,Brand,Price,DiscountPrice,Image_Url,Quantity,Category,SubCategory
"Stainless Steel Tri-Ply Kadai - With Lid, 22 cm, 50071, Durable, Long-lasting",Pigeon Steel,1175.0,799.0,https://www.bigbasket.com/media/uploads/p/l/40049868_3-pigeon-kadai-with-lid.jpg,2,"Kitchen, Garden & Pets",Kadai & Fry Pans
"Stainless Steel Tri-Ply Kadai - With S.S.Lid, 24 cm, 50072, Durable, Long-lasting",Pigeon Steel,1375.0,899.0,https://www.bigbasket.com/media/uploads/p/l/40049869_3-pigeon-kadai-with-lid.jpg,3,"Kitchen, Garden & Pets",Kadai & Fry Pans
Glass Glow Pre-Make Up Oil - Moisturising & Hydrating Effect,RENEE,450.0,405.0,https://www.bigbasket.com/media/uploads/p/l/40255988_1-renee-glass-glow-pre-make-up-oil-moisturising-hydrating-effect.jpg,10,Beauty & Hygiene,Face
Assorted Crispy Treats,Lindberg,499.0,349.0,https://www.bigbasket.com/media/uploads/p/l/40115532_3-lindberg-assorted-crispy-treats.jpg,200,Gourmet & World Food,"Luxury Chocolates, Gifts"
Phalasarpi - Uterine Disorders,Sri Sri Tattva,160.0,112.0,https://www.bigbasket.com/media/uploads/p/l/40190970_2-sri-sri-tattva-phalasarpi-uterine-disorders.jpg,100,Beauty & Hygiene,Ayurveda
"Eyeshadow Palette - Eyepop, 4-In-1 Matte & Metallic",Blue Heaven,175.0,122.5,https://www.bigbasket.com/media/uploads/p/l/40224868_1-blue-heaven-eyeshadow-palette-eyepop-4-in-1-matte-metallic.jpg,12,Beauty & Hygiene,Eyes
Eyeliner - Intense Black,Blue Heaven,170.0,125.8,https://www.bigbasket.com/media/uploads/p/l/40224879_1-blue-heaven-eyeliner-intense-black.jpg,4,Beauty & Hygiene,Eyes
"Door Mat - Red, Abstract, For Home Entrance, Living & Kids Room, 24 x 16 Inches",JBG Home Store,499.0,349.0,https://www.bigbasket.com/media/uploads/p/l/40237944_1-jbg-home-store-door-mat-red-abstract-for-home-entrance-living-kids-room-24-x-16-inches.jpg,1,Cleaning & Household,Dust Cloth & Wipes
Urbane Nights - Eau De Toilette For Men,All Good Scents,1290.0,903.0,https://www.bigbasket.com/media/uploads/p/l/40185230_1-all-good-scents-urbane-nights-eau-de-toilette-for-men.jpg,100,Beauty & Hygiene,Body Sprays & Mists
"Padded Collar - 1 inch, Black Colour",GLENAND,765.0,459.0,https://www.bigbasket.com/media/uploads/p/l/40131975_2-glenand-padded-collar-1-inch-black-colour.jpg,1,"Kitchen, Garden & Pets",Pet Collars & Leashes
Natural Raw Adivasi Honey - Boosts Immunity,Praakritik,360.0,270.0,https://www.bigbasket.com/media/uploads/p/l/40219084_1-praakritik-natural-raw-adivasi-honey-boosts-ilunity.jpg,200,Gourmet & World Food,Honey & Maple Syrup
"Organic Neem Cake Powder - 100% Natural, Fertiliser, For Planting & Gardening",Leafy Tales,90.0,60.0,https://www.bigbasket.com/media/uploads/p/l/40245923_1-leafy-tales-organic-neem-cake-powder-100-natural-fertiliser-for-planting-gardening.jpg,1,"Kitchen, Garden & Pets",Fertilizers & Pesticides
Hand Weeding Fork - For Cultivating & Blending Soils,DP,169.0,79.0,https://www.bigbasket.com/media/uploads/p/l/40246092_1-dp-hand-weeding-fork-for-cultivating-blending-soils.jpg,1,"Kitchen, Garden & Pets",Gardening Tools
Advanced Clear Skin+ Serum With 2% Hyaluronic Acid & Clary Sage - Reduces Spots & Blemishes,Koric,645.0,451.5,https://www.bigbasket.com/media/uploads/p/l/40256058_1-koric-advanced-clear-skin-serum-with-2-hyaluronic-acid-clary-sage-reduces-spots-blemishes.jpg,30,Beauty & Hygiene,Face Care
"10% AHA Peeling Serum - Glycolic Acid & Carrot Root Extract pH 5.25, Reduces Sebum Production",Koric,645.0,451.5,https://www.bigbasket.com/media/uploads/p/l/40256060_1-koric-10-aha-peeling-serum-glycolic-acid-carrot-root-extract-ph-525-reduces-sebum-production.jpg,30,Beauty & Hygiene,Face Care
"10% Niacinamide Blemish Serum With 1% Zinc & Salicylic Acid pH,5.7 - Reduces Large Pores & Improves Skin Texture",Koric,645.0,451.5,https://www.bigbasket.com/media/uploads/p/l/40256061_1-koric-10-niacinamide-blemish-serum-with-1-zinc-salicylic-acid-ph57-reduces-large-pores-improves-skin-texture.jpg,30,Beauty & Hygiene,Face Care
Daily Glow 12.5% Vitamin C Serum - I With Grapeseed Extract pH 5.4 - Reduces Sun Spots & Dark Spots,Koric,645.0,451.5,https://www.bigbasket.com/media/uploads/p/l/40256062_1-koric-daily-glow-125-vitamin-c-serum-i-with-grapeseed-extract-ph-54-reduces-sun-spots-dark-spots.jpg,30,Beauty & Hygiene,Face Care
Daily Glow Vitamin C Restoring Night Serum pH 5.5 - Naturally Radiant Skin,Koric,645.0,451.5,https://www.bigbasket.com/media/uploads/p/l/40256063_1-koric-daily-glow-vitamin-c-restoring-night-serum-ph-55-naturally-radiant-skin.jpg,30,Beauty & Hygiene,Face Care
Daily Glow Vitamin C Exfoliating Cleanser pH 6.4 - Removes Excess Oil & Makeup,Koric,475.0,332.5,https://www.bigbasket.com/media/uploads/p/l/40256067_1-koric-daily-glow-vitamin-c-exfoliating-cleanser-ph-64-removes-excess-oil-makeup.jpg,120,Beauty & Hygiene,Face Care
Hydration & Anti-Aging Double Action Collagen Serum pH 5.5 - Rejuvenates Skin,Koric,745.0,521.5,https://www.bigbasket.com/media/uploads/p/l/40256073_1-koric-hydration-anti-aging-double-action-collagen-serum-ph-55-rejuvenates-skin.jpg,30,Beauty & Hygiene,Face Care
Hydration & Anti-Aging Youth Boost Lotus Night Cream pH: 5 - Replineshes & Restores Skin,Koric,795.0,556.5,https://www.bigbasket.com/media/uploads/p/l/40256075_1-koric-hydration-anti-aging-youth-boost-lotus-night-cream-ph-5-replineshes-restores-skin.jpg,50,Beauty & Hygiene,Face Care
Hydration & Anti-Aging Youth Boost Lotus Eye Cream pH: 5.0 - Reduces Puffiness,Koric,745.0,521.5,https://www.bigbasket.com/media/uploads/p/l/40256076_1-koric-hydration-anti-aging-youth-boost-lotus-eye-cream-ph-50-reduces-puffiness.jpg,50,Beauty & Hygiene,Face Care
"Hydration & Anti-Aging Youth Boost Lotus Face Mask pH: 5.5 - For Smoother, Brighter Complexion",Koric,645.0,451.5,https://www.bigbasket.com/media/uploads/p/l/40256077_1-koric-hydration-anti-aging-youth-boost-lotus-face-mask-ph-55-for-smoother-brighter-complexion.jpg,50,Beauty & Hygiene,Face Care
"Hydration & Anti-Aging Youth Boost Lotus Moisturiser, pH 5.7 - Reduces Puffiness",Koric,745.0,521.5,https://www.bigbasket.com/media/uploads/p/l/40256078_1-koric-hydration-anti-aging-youth-boost-lotus-moisturiser-ph-57-reduces-puffiness.jpg,50,Beauty & Hygiene,Face Care
Naturally Nourishing Superfood Overnight Clear Skin Mask pH: 5.5 - Reduces Scars & Feel Refreshed,Koric,645.0,451.5,https://www.bigbasket.com/media/uploads/p/l/40256082_1-koric-naturally-nourishing-superfood-overnight-clear-skin-mask-ph-55-reduces-scars-feel-refreshed.jpg,100,Beauty & Hygiene,Face Care
Naturally Nourishing Double Action Microdermabrasion Scrub pH: 4.6 - Boost Radiance & Exfoliates,Koric,645.0,451.5,https://www.bigbasket.com/media/uploads/p/l/40256084_1-koric-naturally-nourishing-double-action-microdermabrasion-scrub-ph-46-boost-radiance-exfoliates.jpg,100,Beauty & Hygiene,Face Care
Ignite Luxury Eau De Toilette - Long-Lasting Fragrance,EDW Essenza,3950.0,2915.1,https://www.bigbasket.com/media/uploads/p/l/40254913_1-essenza-di-wills-ignite-eau-de-toilette-for-women-natural-spray-long-lasting-fragrance.jpg,60,Beauty & Hygiene,Eau De Toilette
"Mikkel Luxury Eau De Toilette - For Men, Long-Lasting Fragrance",EDW Essenza,3950.0,2915.1,https://www.bigbasket.com/media/uploads/p/l/40255021_1-essenza-di-wills-mikkel-eau-de-toilette-for-women-natural-spray-long-lasting-fragrance.jpg,75,Beauty & Hygiene,Eau De Toilette
"Sheikh Al Shuyukh Luxe Edition Eau De Parfum - Imported, Long Lasting, Perfumed Body Spray, For Men & Women",Lattafa,2000.0,1000.0,https://www.bigbasket.com/media/uploads/p/l/40251653_1-lattafa-sheikh-al-shuyukh-luxe-edition-eau-de-parfum-imported-long-lasting-perfumed-body-spray-for-men-women.jpg,100,Beauty & Hygiene,Perfume
"24 Carat Pure Gold Eau De Parfum - Imported, Long Lasting, Perfumed Body Spray, For Men & Women",Lattafa,2200.0,1100.0,https://www.bigbasket.com/media/uploads/p/l/40251655_1-lattafa-24-carat-pure-gold-eau-de-parfum-imported-long-lasting-perfumed-body-spray-for-men-women.jpg,100,Beauty & Hygiene,Perfume
"Adeeb Eau De Parfum - Imported, Long Lasting, Perfumed Body Spray, For Men & Women",Lattafa,2750.0,1375.0,https://www.bigbasket.com/media/uploads/p/l/40251657_1-lattafa-adeeb-eau-de-parfum-imported-long-lasting-perfumed-body-spray-for-men-women.jpg,100,Beauty & Hygiene,Perfume
"Fakhar Black Eau De Parfum - Imported, Long Lasting, Perfumed Body Spray, For Men",Lattafa,2750.0,1375.0,https://www.bigbasket.com/media/uploads/p/l/40251665_1-lattafa-fakhar-black-eau-de-parfum-imported-long-lasting-perfumed-body-spray-for-men.jpg,100,Beauty & Hygiene,Perfume
"Najdia Eau De Parfum - Imported, Long Lasting, Perfumed Body Spray, For Men & Women",Lattafa,2000.0,1000.0,https://www.bbassets.com/static/images/product_l_no_image.jpg,100,Beauty & Hygiene,Perfume
"Ramz Silver Eau De Parfum - Imported, Long Lasting, Perfumed Body Spray, For Men & Women",Lattafa,2000.0,1000.0,https://www.bigbasket.com/media/uploads/p/l/40251698_1-lattafa-ramz-silver-eau-de-parfum-imported-long-lasting-perfumed-body-spray-for-men-women.jpg,100,Beauty & Hygiene,Perfume
"Raeed Gold Eau De Parfum - Imported, Long Lasting, Perfumed Body Spray, For Men & Women",Lattafa,2750.0,1375.0,https://www.bigbasket.com/media/uploads/p/l/40251720_1-lattafa-raeed-gold-eau-de-parfum-imported-long-lasting-perfumed-body-spray-for-men-women.jpg,100,Beauty & Hygiene,Perfume
"Opulent Oud Eau De Parfum - Imported, Long Lasting, Perfumed Body Spray, For Men & Women",Lattafa,2200.0,1100.0,https://www.bigbasket.com/media/uploads/p/l/40251725_1-lattafa-opulent-oud-eau-de-parfum-imported-long-lasting-perfumed-body-spray-for-men-women.jpg,100,Beauty & Hygiene,Perfume
"Chicken Bikkis - Baked, Nutritious, No Artificial Colours & Flavours",GLENAND,260.0,195.0,https://www.bigbasket.com/media/uploads/p/l/40012373_2-glenand-chicken-bikkis-baked-nutritious-no-artificial-colours-flavours.jpg,700,"Kitchen, Garden & Pets",Pet Meals & Treats
"Milk Drink - Strawberry, Chocolate, Jaggery, Double Toned, Low Fat",Again,55.0,55.0,https://www.bigbasket.com/media/uploads/p/l/40155037_7-again-milk-drink-strawberry-chocolate-jaggery.jpg,180,Gourmet & World Food,Health Drinks
"Open Marvel Basket - 4 Sizes, Matte Brown",Polyset,519.0,279.0,https://www.bigbasket.com/media/uploads/p/l/40228489_1-polyset-open-marvel-basket-4-sizes-matte-brown.jpg,4,Cleaning & Household,"Laundry, Storage Baskets"
"Stainless Steel Beeding Plate - Premium, Durable, Rustproof, Mirror Finish, Size 15",Coconut,1192.0,789.0,https://www.bigbasket.com/media/uploads/p/l/40246311_2-coconut-stainless-steel-beeding-plate-premium-durable-rustproof-mirror-finish-size-15.jpg,640,"Kitchen, Garden & Pets",Plates & Tumblers
"Real Man Deodorant Body Spray - Thrill, Intense Sensual Fragrance, Controls Odour, For Men",REALMAN,299.0,209.3,https://www.bigbasket.com/media/uploads/p/l/40248613_1-realman-real-man-deodorant-body-spray-thrill-intense-sensual-fragrance-controls-odour-for-men.jpg,200,Beauty & Hygiene,Men's Deodorants
"Face Scrub - Charcoal, Exfoliate, Cleanse, Brighten, Sulfate & Paraben Free",Fizzy Fern,350.0,262.5,https://www.bigbasket.com/media/uploads/p/l/40165587_2-fizzy-fern-charcoal-face-scrub.jpg,100,Beauty & Hygiene,Face Care
"Peel - Off Mask - Charcoal, Exfoliate, Cleanse, Nurture, Sulfate & Paraben Free",Fizzy Fern,350.0,262.5,https://www.bigbasket.com/media/uploads/p/l/40165588_2-fizzy-fern-charcoal-peel-off-mask.jpg,100,Beauty & Hygiene,Face Care
Rice Water Brightening Facial Kit - Provides Glow,Glamveda,175.0,113.75,https://www.bigbasket.com/media/uploads/p/l/40257358_1-glamveda-rice-water-brightening-facial-kit-provides-glow.jpg,40,Beauty & Hygiene,Face Care
To Be Woman Eau De Parfum,Police,3700.0,2405.0,https://www.bigbasket.com/media/uploads/p/l/40021293_3-police-to-be-woman-eau-de-parfum.jpg,125,Beauty & Hygiene,Eau De Parfum
Anti Viral Face Mask With 2 Filters - White With Smiley Print,Smiley-Quick Dry,199.0,149.0,https://www.bigbasket.com/media/uploads/p/l/40195343_1-smiley-quick-dry-anti-viral-face-mask-with-2-filters-white-with-smiley-print.jpg,1,Beauty & Hygiene,Face Masks & Safety Gears
Coated Nuts Almonds Covered With Milk Choco,Sapphire,450.0,337.5,https://www.bigbasket.com/media/uploads/p/l/40017560_5-sapphire-almonds-almonds-covered-with-milk-choco.jpg,175,Gourmet & World Food,International Chocolates
"Coloured Masala Dabba With With 7 Cups - 12 Inches, Black",Klassi Kichen,1490.0,729.0,https://www.bigbasket.com/media/uploads/p/l/40252001_2-klassi-kichen-coloured-masala-dabba-with-with-7-cups-12-inches-black.jpg,1,"Kitchen, Garden & Pets",Steel Storage Containers
"Dishwasher Tablet - Degreasing Formula, Plant-Based, No Artificial Fragrance",PureCult,1199.0,779.35,https://www.bigbasket.com/media/uploads/p/l/40259659_1-purecult-dishwasher-tablet-degreasing-formula-plant-based-no-artificial-fragrance.jpg,30,Cleaning & Household,Dishwash Bars & Powders
"Ashwagandha 1000 mg Capsules - Manages Stress, Anxiety & Diabetes",Himalayan Organics,1095.0,602.25,https://www.bigbasket.com/media/uploads/p/l/40227313_2-himalayan-organics-ashwagandha-1000-mg-capsules-manages-stress-anxiety-diabetes.jpg,120,Beauty & Hygiene,Ayurveda
Plant Based CLA Supplement Capsules - For Weight Management,Himalayan Organics,1175.0,693.25,https://www.bigbasket.com/media/uploads/p/l/40227327_2-himalayan-organics-plant-based-cla-supplement-capsules-for-weight-management.jpg,90,Beauty & Hygiene,Supplements & Proteins
Coconut Milk Face Cream - For Brightening & Fine Lines,Himalayan Organics,955.0,496.6,https://www.bigbasket.com/media/uploads/p/l/40227328_2-himalayan-organics-coconut-milk-face-cream-for-brightening-fine-lines.jpg,50,Beauty & Hygiene,Ayurveda
"Modular Multi Utility Plastic Storage Drawer - 3 Tier, Assorted Colour",Nakoda,1151.0,799.0,https://www.bigbasket.com/media/uploads/p/l/40180992_7-nakoda-modular-multi-utility-plastic-storage-drawer-3-tier-assorted-colour.jpg,1,"Kitchen, Garden & Pets",Racks & Holders
Oil - Gingelly,Moti's,350.0,227.5,https://www.bigbasket.com/media/uploads/p/l/40109658_1-motis-oil-gingelly.jpg,400,Beauty & Hygiene,Aromatherapy
Glycerin,Moti's,190.0,123.5,https://www.bigbasket.com/media/uploads/p/l/40109668_1-motis-glycerin.jpg,100,Beauty & Hygiene,Body Care
Cloth Clip,Reliance,360.0,229.0,https://www.bigbasket.com/media/uploads/p/l/40109730_1-reliance-cloth-clip.jpg,24,Cleaning & Household,"Hangers, Clips & Rope"
Surakta - For Pimples & Acne-Free Skin,Baidyanath Nagpur,105.0,78.75,https://www.bigbasket.com/media/uploads/p/l/40192142_3-baidyanath-nagpur-surakta-for-pimples-acne-free-skin.jpg,200,Beauty & Hygiene,Ayurveda
"Non-Alcoholic Beverage - Low Calorie, Healthy Drink With L-Theanine",Booch,120.0,60.0,https://www.bigbasket.com/media/uploads/p/l/40230324_2-booch-non-alcoholic-drink-low-calorie-drink-with-l-theanine.jpg,250,Beverages,Non Alcoholic Drinks
"Eyeshadow Applicator - Sponge-Tip, Wooden Handle, Standard Size, DP100172",Titania,259.0,149.0,https://www.bigbasket.com/media/uploads/p/l/40247348_1-titania-eye-shadow-applicator-16-cm-set-of-1-pc.jpg,1,Beauty & Hygiene,Makeup Accessories
"Classic Gulkand - Promotes Healthy Skin, Natural Cooling Property, Made From Damask Roses",Food Circle,360.0,270.0,https://www.bigbasket.com/media/uploads/p/l/40264272_2-food-circle-classic-gulkand-promotes-healthy-skin-natural-cooling-property.jpg,300,Snacks & Branded Foods,"Jam, Conserve, Marmalade"
Energy Pet Treats - Calcium,Goodies,175.0,131.25,https://www.bigbasket.com/media/uploads/p/l/40132112_3-goodies-energy-pet-treats-calcium.jpg,125,"Kitchen, Garden & Pets",Pet Meals & Treats
"Caffeine Face Mask - Enriched With Arabica Coffee, Exfoliate, Purify, Nourish",LAFZ,299.0,224.25,https://www.bigbasket.com/media/uploads/p/l/40243184_1-lafz-caffeine-face-mask-enriched-with-arabica-coffee-exfoliate-purify-nourish.jpg,50,Beauty & Hygiene,Face Care
"Apple Cider Vinegar Foaming Cleanser - With Built-In Brush, To Exfoliate & Deep Cleanse, Ph Neutral, Paraben-Free",LAFZ,299.0,224.25,https://www.bigbasket.com/media/uploads/p/l/40243186_1-lafz-apple-cider-vinegar-foaming-cleanser-with-built-in-brush-to-exfoliate-deep-cleanse-ph-neutral-paraben-free.jpg,100,Beauty & Hygiene,Face Care
Barbeque Mayo Dip & Spread,Wingreens Farms,119.0,75.0,https://www.bigbasket.com/media/uploads/p/l/40134967_3-wingreens-farms-barbeque-mayo-dip-spread.jpg,180,Gourmet & World Food,Salad Dressings
Pro Vitamin B5 Apple Cider Vinegar Glossing Shampoo - Cleans Hair Deeply,Soulflower,550.0,330.0,https://www.bigbasket.com/media/uploads/p/l/40233949_1-soulflower-pro-vitamin-b5-apple-cider-vinegar-glossing-shampoo-cleans-hair-deeply.jpg,300,Beauty & Hygiene,Shampoo & Conditioner
"Floor/Door Mat - With Embroidery, Durable, Easy To Wash, Green",Veriza,635.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40235526_3-veriza-floordoor-mat-with-embroidery-durable-easy-to-wash-green.jpg,1,Cleaning & Household,Dust Cloth & Wipes
Plant Based Iron & Folate Dietary Supplement Capsules - For Energy,Nature Life Nutrition,975.0,497.25,https://www.bigbasket.com/media/uploads/p/l/40227463_2-nature-life-nutrition-plant-based-iron-folate-dietary-supplement-capsules-for-energy.jpg,120,Beauty & Hygiene,Supplements & Proteins
"Ageless Serum - Rose Water & Dead Sea Minerals, Softens Fine Lines & Wrinkles, Free of SLS, Parabens, Natural",Fuschia,1250.0,812.5,https://www.bigbasket.com/media/uploads/p/l/40140023_1-fuschia-ageless-serum-rose-water-dead-sea-minerals.jpg,30,Beauty & Hygiene,Face Care
Rose Absolute Essential Oil - 100% Pure & Natural,Aroma Treasures,708.0,531.0,https://www.bigbasket.com/media/uploads/p/l/30011584_3-aroma-treasures-rose-absolute-essential-oil-100-pure-natural.jpg,5,Beauty & Hygiene,Aromatherapy
Vertiver Essential Oil - 100% Pure & Natural,Aroma Treasures,750.0,562.5,https://www.bigbasket.com/media/uploads/p/l/30011590_3-aroma-treasures-vertiver-essential-oil-100-pure-natural.jpg,10,Beauty & Hygiene,Aromatherapy
Frankincense Essential Oil - 100% Pure & Natural,Aroma Treasures,420.0,315.0,https://www.bigbasket.com/media/uploads/p/l/30011568_3-aroma-treasures-frankincense-essential-oil-100-pure-natural.jpg,10,Beauty & Hygiene,Aromatherapy
Whiteglow Active Skin Whitening + Oil Control Facewash,Lotus Herbals,240.0,180.0,https://www.bigbasket.com/media/uploads/p/l/40046538_2-lotus-herbals-whiteglow-active-skin-whitening-oil-control-facewash.jpg,100,Beauty & Hygiene,Face Care
Under The Ocean Light Body Lotion - Seaweed Extracts & Jojoba Oil,Nyassa,450.0,315.0,https://www.bigbasket.com/media/uploads/p/l/40063950_2-nyassa-under-the-ocean-lotion.jpg,145,Beauty & Hygiene,Body Care
"LED/T -Bulb - Cool Daylight White, 10 Watts, B22 Base",Nippo,280.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40181722_1-nippo-led-lamp-10-watt-cool-daylight-t-bulb-base-b22.jpg,1,"Kitchen, Garden & Pets",CFL & Led Bulbs
Restora Gold,Dabur,325.0,243.75,https://www.bigbasket.com/media/uploads/p/l/40229974_1-dabur-restora-gold.jpg,450,Beauty & Hygiene,Ayurveda
Mandir Bell With Wooden Stand - Red,Frestol,699.0,349.0,https://www.bigbasket.com/media/uploads/p/l/40178140_3-frestol-mandir-bell-with-wooden-stand-red.jpg,1,Cleaning & Household,Other Pooja Needs
Slay All Day Lip Kit Longwear Matte Liquid Lip & Liner Kit,Lottie London,1050.0,735.0,https://www.bigbasket.com/media/uploads/p/l/40170720_1-lottie-london-slay-all-day-lip-kit-longwear-matte-liquid-lip-liner-kit.jpg,2,Beauty & Hygiene,Lips
"Chipotle Mayo - Light & Creamy, Made With Fresh Ingredients",Wingreens Farms,119.0,75.0,https://www.bigbasket.com/media/uploads/p/l/40262331_1-wingreens-farms-chipotle-mayo-light-creamy-made-with-fresh-ingredients.jpg,180,Gourmet & World Food,Thai & Asian Sauces
Fragrant Deo Soap - Good Morning,Park avenue,210.0,147.0,https://www.bigbasket.com/media/uploads/p/l/40127477_3-park-avenue-fragrant-deo-soap-good-morning.jpg,125,Beauty & Hygiene,Bath & Shower
Roasted Multigrain Mixture - Chatpata Masala,GoodDiet,109.0,79.0,https://www.bigbasket.com/media/uploads/p/l/40162624_9-gooddiet-namkeen-snack-multigrain-mixture-chatpata-masala.jpg,100,Gourmet & World Food,"Healthy, Baked Snacks"
Oatmeal Digestive Cookies,Unibic,155.0,77.5,https://www.bigbasket.com/media/uploads/p/l/40167048_2-unibic-oatmeal-digestive-cookies.jpg,600,Snacks & Branded Foods,"Marie, Health, Digestive"
"Hydrating Seaweed Pack - Moisturises & Soothes, All Skin Types, 100% Free of Parabens, Harsh Chemicals & Alcohol",Aroma Magic ,395.0,296.25,https://www.bigbasket.com/media/uploads/p/l/40035355_2-aroma-magic-hydrating-seaweed-pack.jpg,100,Beauty & Hygiene,Face Care
"Atlas Laundry Basket - With Wheels, Matte Brown",Polyset,1099.0,549.0,https://www.bigbasket.com/media/uploads/p/l/40228469_2-polyset-atlas-laundry-basket-with-wheels-matte-brown.jpg,53,Cleaning & Household,"Laundry, Storage Baskets"
"Eyebrow Growth Roll On - Thick, Black & Bold",RENEE,399.0,347.13,https://www.bigbasket.com/media/uploads/p/l/40255956_1-renee-eyebrow-growth-roll-on-thick-black-bold.jpg,8,Beauty & Hygiene,Eyes
Ashwagandha Extract 500 mg Vegetarian Capsules - Boosts Immunity,Natures Velvet,800.0,352.0,https://www.bigbasket.com/media/uploads/p/l/40115023_3-natures-velvet-ashwagandha-extract-500-mg-vegetarian-capsules-boosts-ilunity.jpg,60,Beauty & Hygiene,Ayurveda
"Naturally Soft Sanitary Napkins - For Heavy Flow, Ultra Thin, XL Plus",Niine ,75.0,60.0,https://www.bigbasket.com/media/uploads/p/l/40207651_4-niine-naturally-soft-sanitary-napkins-for-heavy-flow-ultra-thin-xl-plus.jpg,6,Beauty & Hygiene,Sanitary Napkins
"Naturally Soft Sanitary Napkins - For Heavy Flow, Ultra Thin, XL",Niine ,180.0,135.0,https://www.bigbasket.com/media/uploads/p/l/40207652_4-niine-naturally-soft-sanitary-napkins-for-heavy-flow-ultra-thin-xl.jpg,15,Beauty & Hygiene,Sanitary Napkins
"Perfume Body Spray - Bleed Blue, Long Lasting Fragrance, For Men",One8 By Virat Kohli,399.0,259.35,https://www.bigbasket.com/media/uploads/p/l/40235425_2-one8-by-virat-kohli-perfume-body-spray-bleed-blue-long-lasting-fragrance-for-men.jpg,200,Beauty & Hygiene,Men's Deodorants
Tea Bags - Peach Apricot,Mlesna,400.0,300.0,https://www.bigbasket.com/media/uploads/p/l/20002113_2-mlesna-tea-bags-peach-apricot.jpg,50,Gourmet & World Food,Gourmet Tea & Tea Bags
"Multipurpose Plastic Kitchen Rack/Kitchen Stand - 3 Steps, Assorted Colour",Aristo,968.0,599.0,https://www.bigbasket.com/media/uploads/p/l/40189148_4-aristo-multipurpose-plastic-kitchen-rackkitchen-stand-3-steps-assorted-colour.jpg,1,"Kitchen, Garden & Pets",Racks & Holders
Reusable Eyebrow & Face Razor For Women For Painless Facial Hair Removal - Orange,Sirona,299.0,224.25,https://www.bigbasket.com/media/uploads/p/l/40262555_1-sirona-reusable-eyebrow-face-razor-for-women-for-painless-facial-hair-removal-orange.jpg,1,Beauty & Hygiene,Hair Removal
Whole Wheat Khakhra Rich in Ghee Chutney,Tasties,120.0,79.0,https://www.bigbasket.com/media/uploads/p/l/40130844_10-tasties-namkeen-whole-wheat-khakhra-rich-in-ghee-chutney.jpg,180,Snacks & Branded Foods,Namkeen & Savoury Snacks
"Premium King Jumbo Steel Cloth Dryer Stand - Sturdy, Orange",Ciplaplast,4490.0,3299.0,https://www.bigbasket.com/media/uploads/p/l/40164499_2-ciplaplast-premium-king-jumbo-steel-cloth-dryer-stand-orange.jpg,1,"Kitchen, Garden & Pets",Cloth Dryer & Iron Table
"Strainer Frying Jhara/Zara - Steel, 14 cm",Elephant ,149.0,79.0,https://www.bigbasket.com/media/uploads/p/l/40220012_1-elephant-strainer-frying-jharazara-steel-14-cm.jpg,1,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
"Strainer Frying Jhara/Zara - Steel, 16 cm",Elephant ,169.0,99.0,https://www.bigbasket.com/media/uploads/p/l/40220013_1-elephant-strainer-frying-jharazara-steel-16-cm.jpg,1,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
"Steel Strainer For Deep Frying - Mesh, 14 cm",Elephant ,319.0,189.0,https://www.bigbasket.com/media/uploads/p/l/40220024_1-elephant-steel-strainer-for-deep-frying-mesh-14-cm.jpg,1,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
Vodka Water,ESTUARY,200.0,150.0,https://www.bigbasket.com/media/uploads/p/l/40228720_1-estuary-vodka-water.jpg,330,Gourmet & World Food,"Aerated, Still, Sparkling"
Yo Pop Flavoured Yogurt Drink - Mango,Mamie Yova,35.0,24.5,https://www.bigbasket.com/media/uploads/p/l/40208612_1-mamie-yova-yo-pop-flavoured-yogurt-drink-mango.jpg,125,"Bakery, Cakes & Dairy",Yogurt & Shrikhand
Luxury Ayurvedic Soap - Neem & Aloevara,Tree Secrets,279.0,129.0,https://www.bigbasket.com/media/uploads/p/l/40203324_4-tree-secrets-luxury-ayurvedic-soap-neem-aloevara.jpg,125,Beauty & Hygiene,Bathing Bars & Soaps
"Brightening Night Cream - Vitamin C, E & Hyaluronic Acid with Argan Oil, Deeply Moisturizes & Skin Hydrates, No Parabens, No Silicones",StBotanica,999.0,749.25,https://www.bigbasket.com/media/uploads/p/l/40163548_7-stbotanica-vitamin-c-e-hyaluronic-acid-brightening-night-cream.jpg,50,Beauty & Hygiene,Face Care
"Relove Long Lash Lengthening Mascara - Lightweight, Easy To Use",Makeup Revolution,399.0,279.3,https://www.bigbasket.com/media/uploads/p/l/40246952_1-makeup-revolution-relove-long-lash-lengthening-mascara-lightweight-easy-to-use.jpg,10,Beauty & Hygiene,Eyes
"Hair Removal Spray - With Kiwi Extract, For Silky Smooth Skin, All Hair Types",Nair ,410.0,307.5,https://www.bigbasket.com/media/uploads/p/l/40240519_1-nair-hair-removal-spray-with-kiwi-extract-for-silky-smooth-skin-all-hair-types.jpg,200,Beauty & Hygiene,Hair Removal
