ProductName,Brand,Price,DiscountPrice,Image_Url,Quantity,Category,SubCategory,Absolute_Url
"Vegetable/Fruit String Chopper - Green, 3 Blades with 1 Lassi/Whisk Blade",Master,490.00,249.00,https://www.bigbasket.com/media/uploads/p/l/40168473_4-master-vegetable-fruit-string-chopper-3-blades-with-1-lassiwhisk-blade-green.jpg,1 pc,"Kitchen, Garden & Pets",Choppers & Graters,https://www.bigbasket.com/pd/40168473/master-vegetable-fruit-string-chopper-3-blades-with-1-lassiwhisk-blade-green-1-pc/
Stainless Steel Lunch/Tiffin Box With 2 Containers - 7X2,BB Home,449.00,279.00,https://www.bigbasket.com/media/uploads/p/l/40183438_7-bb-home-stainless-steel-lunchtiffin-box-with-2-containers-7x2.jpg,1 pc,"Kitchen, Garden & Pets",Steel Lunch Boxes,https://www.bigbasket.com/pd/40183438/bb-home-stainless-steel-lunchtiffin-box-with-2-containers-7x2-1-pc/
"Melatonin + Tagara Spray - Mint Flavour, Natural Sleep Support",Carbamide Forte,650.00,399.00,https://www.bigbasket.com/media/uploads/p/l/40221266_3-carbamide-forte-melatonin-tagara-spray-mint-flavour-natural-sleep-support.jpg,50 ml,Beauty & Hygiene,Supplements & Proteins,https://www.bigbasket.com/pd/40221266/carbamide-forte-melatonin-tagara-spray-mint-flavour-natural-sleep-support-50-ml/
MyGlamm Tinted Perfection Brightening Banana Primer-Banana-27gm,MyGlamm,1095.00,766.50,https://www.bigbasket.com/media/uploads/p/l/40257382_1-myglal-myglal-tinted-perfection-brightening-banana-primer-banana-27gm.jpg,27gm,Beauty & Hygiene,Face,https://www.bigbasket.com/pd/40257382/myglamm-myglamm-tinted-perfection-brightening-banana-primer-banana-27gm-27gm/
MyGlamm YOUTHfull- Hydrating Moisturising Cream With Water Bank Technology -50gm,MyGlamm,1195.00,836.50,https://www.bigbasket.com/media/uploads/p/l/40257383_1-myglal-myglal-youthfull-hydrating-moisturising-cream-with-water-bank-technology-50gm.jpg,50gm,Beauty & Hygiene,Body Care,https://www.bigbasket.com/pd/40257383/myglamm-myglamm-youthfull-hydrating-moisturising-cream-with-water-bank-technology-50gm-50gm/
MyGlamm YOUTHfull- Hydrating Moisturising Lotion With Water Bank Technology-100ml,MyGlamm,995.00,696.50,https://www.bigbasket.com/media/uploads/p/l/40257385_1-myglal-myglal-youthfull-hydrating-moisturising-lotion-with-water-bank-technology-100ml.jpg,100ml,Beauty & Hygiene,Body Care,https://www.bigbasket.com/pd/40257385/myglamm-myglamm-youthfull-hydrating-moisturising-lotion-with-water-bank-technology-100ml-100ml/
MyGlamm Lip Volumizer Instant Mega Plumping Lip Gloss-2.9gm,MyGlamm,699.00,489.30,https://www.bigbasket.com/media/uploads/p/l/40257387_1-myglal-myglal-lip-volumizer-instant-mega-plumping-lip-gloss-29gm.jpg,2.9gm,Beauty & Hygiene,Lips,https://www.bigbasket.com/pd/40257387/myglamm-myglamm-lip-volumizer-instant-mega-plumping-lip-gloss-29gm-29gm/
MyGlamm Two Of Your Kind Nail Enamel Duo Glitter Collection,MyGlamm,295.00,206.50,https://www.bigbasket.com/media/uploads/p/l/40257388_1-myglal-myglal-two-of-your-kind-nail-enamel-duo-glitter-collection-high-on-drama-10ml.jpg,10ml,Beauty & Hygiene,Nails,https://www.bigbasket.com/pd/40257388/myglamm-myglamm-two-of-your-kind-nail-enamel-duo-glitter-collection-high-on-drama-10ml-10ml/
MyGlamm POPxo Makeup Collection -Mini Nail Kit-Queenin'-15ml,MyGlamm,249.00,174.30,https://www.bigbasket.com/media/uploads/p/l/40257395_1-myglal-myglal-popxo-makeup-collection-mini-nail-kit-queenin-15ml.jpg,15ml,Beauty & Hygiene,Nails,https://www.bigbasket.com/pd/40257395/myglamm-myglamm-popxo-makeup-collection-mini-nail-kit-queenin-15ml-15ml-pack-of-5/
MyGlamm POPxo Makeup Collection -Mini Nail Kit-Thrivin'-15ml,MyGlamm,249.00,174.30,https://www.bigbasket.com/media/uploads/p/l/40257396_1-myglal-myglal-popxo-makeup-collection-mini-nail-kit-thrivin-15ml.jpg,15ml,Beauty & Hygiene,Nails,https://www.bigbasket.com/pd/40257396/myglamm-myglamm-popxo-makeup-collection-mini-nail-kit-thrivin-15ml-15ml-pack-of-5/
MyGlamm Wipout Germ Killing Face Wash-Rose & Honey-60gm,MyGlamm,119.00,83.30,https://www.bigbasket.com/media/uploads/p/l/40257397_1-myglal-myglal-wipout-germ-killing-face-wash-rose-honey-60gm.jpg,60gm,Beauty & Hygiene,Face Care,https://www.bigbasket.com/pd/40257397/myglamm-myglamm-wipout-germ-killing-face-wash-rose-honey-60gm-60gm/
MyGlamm Wipeout Germ Killing Face Wash -Lavender & Neem-60gm,MyGlamm,119.00,83.30,https://www.bigbasket.com/media/uploads/p/l/40257398_1-myglal-myglal-wipeout-germ-killing-face-wash-lavender-neem-60gm.jpg,60gm,Beauty & Hygiene,Face Care,https://www.bigbasket.com/pd/40257398/myglamm-myglamm-wipeout-germ-killing-face-wash-lavender-neem-60gm-60gm/
MyGlamm Color Pop Lip Balm,MyGlamm,160.00,112.00,https://www.bigbasket.com/media/uploads/p/l/40257403_1-myglal-myglal-color-pop-lip-balm-watermelon-46gm.jpg,4.6gm,Beauty & Hygiene,Lips,https://www.bigbasket.com/pd/40257403/myglamm-myglamm-color-pop-lip-balm-watermelon-46gm-46gm/
"Portable Stool - Regal Ultra Small, Brown, Durable & Non Slip",Polyset,445.00,249.00,https://www.bigbasket.com/media/uploads/p/l/40228376_1-polyset-portable-stool-regal-ultra-small-brown-durable-non-slip.jpg,1 pc,Cleaning & Household,"Bath Stool, Basin & Sets",https://www.bigbasket.com/pd/40228376/polyset-portable-stool-regal-ultra-small-brown-durable-non-slip-1-pc/
"Free Flow Pourer - With Cap, Durable, High Quality",Fackelmann,199.00,149.00,https://www.bigbasket.com/media/uploads/p/l/40234508_1-fackelmann-free-flow-pourer-with-cap-durable-high-quality.jpg,1 pc,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories,https://www.bigbasket.com/pd/40234508/fackelmann-free-flow-pourer-with-cap-durable-high-quality-1-pc/
"Smoky Wood Non-Stick Aluminium Flat Tawa - Dishwasher Safe, Black, 26 Cm",Nirlon,1895.00,679.00,https://www.bigbasket.com/media/uploads/p/l/40244411_2-nirlon-smoky-wood-non-stick-aluminium-flat-tawa-dishwasher-safe-black-26-cm.jpg,1 pc,"Kitchen, Garden & Pets",Tawa & Sauce Pan,https://www.bigbasket.com/pd/40244411/nirlon-smoky-wood-non-stick-aluminium-flat-tawa-dishwasher-safe-black-26-cm-1-pc/
Kurva Boiled Rice,BB Royal,600.00,455.00,https://www.bigbasket.com/media/uploads/p/l/40169837_4-bb-royal-kurva-boiled-rice.jpg,10 kg,"Foodgrains, Oil & Masala",Boiled & Steam Rice,https://www.bigbasket.com/pd/40169837/bb-royal-kurva-boiled-rice-10-kg-bag/
Kurva Boiled Rice,BB Royal,1500.00,1090.00,https://www.bigbasket.com/media/uploads/p/l/40169838_4-bb-royal-kurva-boiled-rice.jpg,25 kg,"Foodgrains, Oil & Masala",Boiled & Steam Rice,https://www.bigbasket.com/pd/40169838/bb-royal-kurva-boiled-rice-25-kg-bag/
"Decorative T Light Candle Wax 3 To 4 Hrs Burning, Assorted BB1253",DP,459.00,229.00,https://www.bigbasket.com/media/uploads/p/l/40145144_5-dp-decorative-t-light-candle-wax-3-to-4-hrs-burning-assorted-bb1253.jpg,(Pack Of 50),Cleaning & Household,Candles & Match Box,https://www.bigbasket.com/pd/40145144/dp-decorative-t-light-candle-wax-3-to-4-hrs-burning-assorted-bb1253-pack-of-50/
"Decorative T Light Candle Wax 4 To 5 Hrs Burning, Red BB1254RED",DP,459.00,229.00,https://www.bigbasket.com/media/uploads/p/l/40145179_1-dp-decorative-t-light-candle-wax-4-to-5-hrs-burning-red-bb1254red.jpg,(Pack Of 50),Cleaning & Household,Candles & Match Box,https://www.bigbasket.com/pd/40145179/dp-decorative-t-light-candle-wax-4-to-5-hrs-burning-red-bb1254red-pack-of-50/
"Decorative Scented Candles - BB-1259-2, Assorted color",DP,629.00,299.00,https://www.bigbasket.com/media/uploads/p/l/40145170_5-dp-decorative-scented-candles-bb-1259-2-assorted-color.jpg,3 pcs,Cleaning & Household,Candles & Match Box,https://www.bigbasket.com/pd/40145170/dp-decorative-scented-candles-bb-1259-2-assorted-color-3-pcs/
Decorative Wax Round Candles Assorted Colors,DP,309.00,199.00,https://www.bigbasket.com/media/uploads/p/l/40145178_5-dp-decorative-wax-round-candles-pink-bb-1255-8.jpg,Set Of 3 pcs,Cleaning & Household,Candles & Match Box,https://www.bigbasket.com/pd/40145178/dp-decorative-wax-round-candles-pink-bb-1255-8-3-pcs/
"Scented Wax Candles & Holder, Assorted - For Decoration Purposes",DP,279.00,179.00,https://www.bigbasket.com/media/uploads/p/l/40145157_5-dp-scented-wax-candles-holder-assorted-for-decoration-purposes.jpg,8 pcs,Cleaning & Household,Candles & Match Box,https://www.bigbasket.com/pd/40145157/dp-scented-wax-candles-holder-assorted-for-decoration-purposes-8-pcs/
Bite & Sip Flask And Lunch Box - Red Colour,Asian,446.00,299.00,https://www.bigbasket.com/media/uploads/p/l/40178660_8-asian-bite-sip-flask-and-lunch-box-red-colour.jpg,1 pc,"Kitchen, Garden & Pets",Lunch Boxes,https://www.bigbasket.com/pd/40178660/asian-bite-sip-flask-and-lunch-box-red-colour-1-pc/
"Dynamic Storage Plastic Container - Airtight, Microwave Safe, Assorted",Asian,210.00,129.00,https://www.bigbasket.com/media/uploads/p/l/40178663_6-asian-dynamic-storage-plastic-container-assorted.jpg,600 ml,"Kitchen, Garden & Pets",Containers Sets,https://www.bigbasket.com/pd/40178663/asian-dynamic-storage-plastic-container-assorted-600-ml/
Rasna insta-promo-pack-mixed-fruit 500 g,Rasna,150.00,112.50,https://www.bigbasket.com/media/uploads/p/l/40120161_2-rasna-insta-promo-pack-mixed-fruit.jpg,500 g,Beverages,Syrups & Concentrates,https://www.bigbasket.com/pd/40120161/rasna-insta-promo-pack-mixed-fruit-500-g/
Coconut Flour,Nutty Yogi,299.00,299.00,https://www.bigbasket.com/media/uploads/p/l/40161966_1-nutty-yogi-coconut-flour.jpg,500 g,Gourmet & World Food,Flours & Pre-Mixes,https://www.bigbasket.com/pd/40161966/nutty-yogi-coconut-flour-500-g/
Turmeric Green Tea - Provides Glowing Skin & Boosts Immunity,Teamonk,400.00,240.00,https://www.bigbasket.com/media/uploads/p/l/40162558_1-teamonk-turmeric-green-tea.jpg,100 g,Beverages,Exotic & Flavoured Tea,https://www.bigbasket.com/pd/40162558/teamonk-turmeric-green-tea-100-g/
"Hair Brush Comb - Small Bristles, Golden, BB1203",Cute Girl,349.00,150.07,https://www.bigbasket.com/media/uploads/p/l/40172536_5-cute-girl-hair-brush-comb-small-bristles-golden-bb1203.jpg,1 pc,Beauty & Hygiene,Hair Styling,https://www.bigbasket.com/pd/40172536/cute-girl-hair-brush-comb-small-bristles-golden-bb1203-1-pc/
"Makeup Brush - Blue, BB1204",Beautiful Show,489.00,122.25,https://www.bigbasket.com/media/uploads/p/l/40172537_4-beautiful-show-makeup-brush-blue-bb1204.jpg,1 pc,Beauty & Hygiene,Makeup Accessories,https://www.bigbasket.com/pd/40172537/beautiful-show-makeup-brush-blue-bb1204-1-pc/
"Makeup Brush - Blue, BB1205",Beautiful Show,379.00,128.86,https://www.bigbasket.com/media/uploads/p/l/40172538_5-beautiful-show-makeup-brush-blue-bb1205.jpg,1 pc,Beauty & Hygiene,Makeup Accessories,https://www.bigbasket.com/pd/40172538/beautiful-show-makeup-brush-blue-bb1205-1-pc/
"Makeup Brush - Blue, BB1206",Beautiful Show,359.00,100.52,https://www.bigbasket.com/media/uploads/p/l/40172539_4-beautiful-show-makeup-brush-blue-bb1206.jpg,1 pc,Beauty & Hygiene,Makeup Accessories,https://www.bigbasket.com/pd/40172539/beautiful-show-makeup-brush-blue-bb1206-1-pc/
"2-in-1 Makeup/Cosmetic Brush - Black, BB1210",Beautiful Show,349.00,129.13,https://www.bigbasket.com/media/uploads/p/l/40172543_4-beautiful-show-2-in-1-makeupcosmetic-brush-black-bb1210.jpg,1 pc,Beauty & Hygiene,Makeup Accessories,https://www.bigbasket.com/pd/40172543/beautiful-show-2-in-1-makeupcosmetic-brush-black-bb1210-1-pc/
Vedic Suraksha Green Tea,Dabur,175.00,175.00,https://www.bigbasket.com/media/uploads/p/l/40199095_1-dabur-vedic-suraksha-green-tea.jpg,37.5 g,Beverages,Green Tea,https://www.bigbasket.com/pd/40199095/dabur-vedic-suraksha-green-tea-375-g/
Shahi Garam Masala - With Exotic Spices,Aashirvaad,90.00,67.50,https://www.bigbasket.com/media/uploads/p/l/40200515_5-aashirvaad-shahi-garam-masala.jpg,100 g,"Foodgrains, Oil & Masala",Blended Masalas,https://www.bigbasket.com/pd/40200515/aashirvaad-shahi-garam-masala-100-g/
English Short Bread - Vanilla,Fresho Signature,149.00,109.00,https://www.bigbasket.com/media/uploads/p/l/40055536_5-fresho-signature-english-short-bread-vanilla.jpg,150 g,"Bakery, Cakes & Dairy",Premium Cookies,https://www.bigbasket.com/pd/40055536/fresho-signature-english-short-bread-vanilla-150-g/
Twist Shot Glass Tumbler,Pasabahce,1032.00,649.00,https://www.bigbasket.com/media/uploads/p/l/40134134_3-pasabahce-twist-shot-glass-tumbler.jpg,55 ml,"Kitchen, Garden & Pets",Glassware,https://www.bigbasket.com/pd/40134134/pasabahce-twist-shot-glass-tumbler-55-ml/
Penguen Tea/Coffee Mug - Evergreen,Pasabahce,1308.00,949.00,https://www.bigbasket.com/media/uploads/p/l/40134153_2-pasabahce-penguen-teacoffee-mug-evergreen.jpg,295 ml,"Kitchen, Garden & Pets",Glassware,https://www.bigbasket.com/pd/40134153/pasabahce-penguen-teacoffee-mug-evergreen-295-ml/
Pom-Pom AC Katori Set,Corelle,2790.00,1999.00,https://www.bigbasket.com/media/uploads/p/l/40139772_6-corelle-pom-pom-ac-katori-set.jpg,177 ml,"Kitchen, Garden & Pets",Plates & Bowls,https://www.bigbasket.com/pd/40139772/corelle-pom-pom-ac-katori-set-177-ml/
Lapinue Square Medium Plate Set,Corelle,4140.00,2999.00,https://www.bigbasket.com/media/uploads/p/l/40139797_2-corelle-lapinue-square-medium-plate-set.jpg,22 cm,"Kitchen, Garden & Pets",Plates & Bowls,https://www.bigbasket.com/pd/40139797/corelle-lapinue-square-medium-plate-set-22-cm/
Aluminium Small Round Mould - Assorted Colour,HAZEL,579.00,579.00,https://www.bigbasket.com/media/uploads/p/l/40203594_2-hazel-aluminium-small-round-mould-assorted-colour.jpg,1 pc,"Kitchen, Garden & Pets",Bakeware Accessories,https://www.bigbasket.com/pd/40203594/hazel-aluminium-small-round-mould-assorted-colour-1-pc/
"Aluminium Cake Mould - Sweet, Heart, Assorted Colour",Rolex ,477.00,269.00,https://www.bigbasket.com/media/uploads/p/l/40061320_2-rolex-aluminium-cake-mould-sweet-heart-assorted-colour.jpg,1 pc,"Kitchen, Garden & Pets",Bakeware Accessories,https://www.bigbasket.com/pd/40061320/rolex-aluminium-cake-mould-sweet-heart-assorted-colour-1-pc/
"Mould Combo Modak, Kachori, Samosa, Cutlet, Karanji, Ladoo, Prasad Scoop, Cutter  VR5018",DS,586.00,379.00,https://www.bigbasket.com/media/uploads/p/l/40033060_1-ds-mould-combo-modak-kachori-samosa-cutlet-karanji-ladoo-prasad-scoop-cutter-vr5018.jpg,1 pc,"Kitchen, Garden & Pets","Bakeware Moulds, Cutters",https://www.bigbasket.com/pd/40033060/ds-mould-combo-modak-kachori-samosa-cutlet-karanji-ladoo-prasad-scoop-cutter-vr5018-1-pc/
Darjeeling Summer Second FlushBlack Tea,VAHDAM,250.00,175.00,https://www.bigbasket.com/media/uploads/p/l/40142516_2-vahdam-organic-premium-darjeeling-black-tea-bags-single-estates-second-flush.jpg,30 g,Beverages,Leaf & Dust Tea,https://www.bigbasket.com/pd/40142516/vahdam-organic-premium-darjeeling-black-tea-bags-single-estates-second-flush-30-g/
Organic Sweet Himalayan Long Leaf Green Tea,VAHDAM,225.00,168.75,https://www.bigbasket.com/media/uploads/p/l/40142519_2-vahdam-organic-sweet-himalayan-green-tea-bags-with-ashwagandha.jpg,30 g,Beverages,Leaf & Dust Tea,https://www.bigbasket.com/pd/40142519/vahdam-organic-sweet-himalayan-green-tea-bags-with-ashwagandha-30-g/
Organic Vanilla Spiced Long Leaf Chai,VAHDAM,200.00,150.00,https://www.bigbasket.com/media/uploads/p/l/40142523_2-vahdam-organic-vanilla-spiced-chai-tea-bags-unique-blend.jpg,30 g,Beverages,Leaf & Dust Tea,https://www.bigbasket.com/pd/40142523/vahdam-organic-vanilla-spiced-chai-tea-bags-unique-blend-30-g/
Glow Assorted Loose Leaf Tea,VAHDAM,1995.00,1296.75,https://www.bigbasket.com/media/uploads/p/l/40142528_1-vahdam-glow-assorted-loose-leaf-tea.jpg,20 g,Beverages,Leaf & Dust Tea,https://www.bigbasket.com/pd/40142528/vahdam-glow-assorted-loose-leaf-tea-20-g-tin-caddy/
"Silicone Cake Mould - Round, 6.0''",SPINE,625.00,299.00,https://www.bigbasket.com/media/uploads/p/l/40234245_1-spine-silicone-cake-mould-round-60.jpg,1 pc,"Kitchen, Garden & Pets","Bakeware Moulds, Cutters",https://www.bigbasket.com/pd/40234245/spine-silicone-cake-mould-round-60-1-pc/
L Arginine HCL 1000mg Supplement Tablet - Supports Immunity & Muscle Growth,Boldfit,699.00,377.46,https://www.bigbasket.com/media/uploads/p/l/40232871_1-boldfit-l-arginine-hcl-1000mg-supplement-tablet-supports-ilunity-muscle-growth.jpg,60 pcs,Beauty & Hygiene,Supplements & Proteins,https://www.bigbasket.com/pd/40232871/boldfit-l-arginine-hcl-1000mg-supplement-tablet-supports-immunity-muscle-growth-60-pcs/
"Excel Solid Spoon - 11304, Stainless Steel, Easy To Use",Pigeon Steel,195.00,119.00,https://www.bigbasket.com/media/uploads/p/l/40249662_3-pigeon-excel-solid-spoon-11304-stainless-steel-easy-to-use.jpg,1 pc,"Kitchen, Garden & Pets","Strainer, Ladle, Spatula",https://www.bigbasket.com/pd/40249662/pigeon-excel-solid-spoon-11304-stainless-steel-easy-to-use-1-pc/
"Jolly Cheese Grater - 11606, Stainless Steel, Sturdy & Long-lasting",Pigeon Steel,160.00,109.00,https://www.bigbasket.com/media/uploads/p/l/40249689_2-pigeon-jolly-cheese-grater-11606-stainless-steel-sturdy-long-lasting.jpg,1 pc,"Kitchen, Garden & Pets",Choppers & Graters,https://www.bigbasket.com/pd/40249689/pigeon-jolly-cheese-grater-11606-stainless-steel-sturdy-long-lasting-1-pc/
Spin Mop - Jet,Gala,3499.00,2999.00,https://www.bigbasket.com/media/uploads/p/l/40116147_4-gala-spin-mop-jet.jpg,1 pc,Cleaning & Household,"Mops, Wipers",https://www.bigbasket.com/pd/40116147/gala-spin-mop-jet-1-pc/
Desert Stash Hand-Painted Chapati Box In Mango Wood - Elegant Design,ExclusiveLane,2315.00,1157.50,https://www.bigbasket.com/media/uploads/p/l/40239174_1-exclusivelane-desert-stash-hand-painted-chapati-box-in-mango-wood-elegant-design.jpg,1 pc,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories,https://www.bigbasket.com/pd/40239174/exclusivelane-desert-stash-hand-painted-chapati-box-in-mango-wood-elegant-design-1-pc/
Whispers Of Warli Handcrafted Ceramic Salt & Pepper Shakers - Elegant Design,ExclusiveLane,625.00,312.50,https://www.bigbasket.com/media/uploads/p/l/40239176_1-exclusivelane-whispers-of-warli-handcrafted-ceramic-salt-pepper-shakers-elegant-design.jpg,100 ml,"Kitchen, Garden & Pets",Glassware,https://www.bigbasket.com/pd/40239176/exclusivelane-whispers-of-warli-handcrafted-ceramic-salt-pepper-shakers-elegant-design-100-ml/
Ceramic Gas Stove Brewing Aroma Diffuser - Helps To Feel Relaxed,ExclusiveLane,1499.00,749.50,https://www.bigbasket.com/media/uploads/p/l/40239177_1-exclusivelane-ceramic-gas-stove-brewing-aroma-diffuser-helps-to-feel-relaxed.jpg,90 ml,"Kitchen, Garden & Pets",Glassware,https://www.bigbasket.com/pd/40239177/exclusivelane-ceramic-gas-stove-brewing-aroma-diffuser-helps-to-feel-relaxed-90-ml/
"Elegant Hand-Painted Ceramic Bathroom Accessory - Modern Design, Off White Colour",ExclusiveLane,1835.00,917.50,https://www.bigbasket.com/media/uploads/p/l/40239179_1-exclusivelane-elegant-hand-painted-ceramic-bathroom-accessory-modern-design-off-white-colour.jpg,3 pcs,Cleaning & Household,Soap Cases & Dispensers,https://www.bigbasket.com/pd/40239179/exclusivelane-elegant-hand-painted-ceramic-bathroom-accessory-modern-design-off-white-colour-3-pcs/
"Elegant Hand-Painted Ceramic Bathroom Accessory - Modern Design, Brown & Off White Colour",ExclusiveLane,1835.00,917.50,https://www.bigbasket.com/media/uploads/p/l/40239180_1-exclusivelane-elegant-hand-painted-ceramic-bathroom-accessory-modern-design-brown-off-white-colour.jpg,3 pcs,Cleaning & Household,Soap Cases & Dispensers,https://www.bigbasket.com/pd/40239180/exclusivelane-elegant-hand-painted-ceramic-bathroom-accessory-modern-design-brown-off-white-colour-3-pcs/
Hand-Painted Ceramic Bathroom Accessory - Elegant Design,ExclusiveLane,1635.00,817.50,https://www.bigbasket.com/media/uploads/p/l/40239181_1-exclusivelane-hand-painted-ceramic-bathroom-accessory-elegant-design.jpg,3 pcs,Cleaning & Household,Soap Cases & Dispensers,https://www.bigbasket.com/pd/40239181/exclusivelane-hand-painted-ceramic-bathroom-accessory-elegant-design-3-pcs/
Sea Green Sky Hand-Painted Ceramic Bathroom Accessory - Elegant Design,ExclusiveLane,1499.00,749.50,https://www.bigbasket.com/media/uploads/p/l/40239182_1-exclusivelane-sea-green-sky-hand-painted-ceramic-bathroom-accessory-elegant-design.jpg,3 pcs,Cleaning & Household,Soap Cases & Dispensers,https://www.bigbasket.com/pd/40239182/exclusivelane-sea-green-sky-hand-painted-ceramic-bathroom-accessory-elegant-design-3-pcs/
Moroccan Essentials Hand-Painted Ceramic Bathroom Accessory - Elegant Design,ExclusiveLane,1899.00,949.50,https://www.bigbasket.com/media/uploads/p/l/40239185_1-exclusivelane-moroccan-essentials-hand-painted-ceramic-bathroom-accessory-elegant-design.jpg,4 pcs,Cleaning & Household,Soap Cases & Dispensers,https://www.bigbasket.com/pd/40239185/exclusivelane-moroccan-essentials-hand-painted-ceramic-bathroom-accessory-elegant-design-4-pcs/
Imprinted Leaves Hand-Painted Ceramic Bathroom Accessory - Elegant Design,ExclusiveLane,1499.00,749.50,https://www.bigbasket.com/media/uploads/p/l/40239186_1-exclusivelane-imprinted-leaves-hand-painted-ceramic-bathroom-accessory-elegant-design.jpg,3 pcs,Cleaning & Household,Soap Cases & Dispensers,https://www.bigbasket.com/pd/40239186/exclusivelane-imprinted-leaves-hand-painted-ceramic-bathroom-accessory-elegant-design-3-pcs/
"Ceramic Serving Bowls - Two Mediterranean Bowls, Hand-painted",ExclusiveLane,999.00,499.50,https://www.bigbasket.com/media/uploads/p/l/40239039_1-exclusivelane-ceramic-serving-bowls-two-mediterranean-bowls-hand-painted.jpg,520 ml,"Kitchen, Garden & Pets",Glassware,https://www.bigbasket.com/pd/40239039/exclusivelane-ceramic-serving-bowls-two-mediterranean-bowls-hand-painted-520-ml/
"Ceramic Serving Bowls - The Serving Hut Goblets, Hand-Painted",ExclusiveLane,1060.00,530.00,https://www.bigbasket.com/media/uploads/p/l/40239041_1-exclusivelane-ceramic-serving-bowls-the-serving-hut-goblets-hand-painted.jpg,170 ml,"Kitchen, Garden & Pets",Plates & Bowls,https://www.bigbasket.com/pd/40239041/exclusivelane-ceramic-serving-bowls-the-serving-hut-goblets-hand-painted-170-ml/
"Ceramic Serving Bowls - The Serving Hut Goblets, Hand-Painted",ExclusiveLane,1590.00,795.00,https://www.bigbasket.com/media/uploads/p/l/40239042_1-exclusivelane-ceramic-serving-bowls-the-serving-hut-goblets-hand-painted.jpg,170 ml,"Kitchen, Garden & Pets",Plates & Bowls,https://www.bigbasket.com/pd/40239042/exclusivelane-ceramic-serving-bowls-the-serving-hut-goblets-hand-painted-170-ml/
"Ceramic Chutney & Pickle Bowls - Blushing Lava, Hand Glazed Studio Pottery",ExclusiveLane,940.00,470.00,https://www.bigbasket.com/media/uploads/p/l/40239046_1-exclusivelane-ceramic-chutney-pickle-bowls-blushing-lava-hand-glazed-studio-pottery.jpg,80 ml,"Kitchen, Garden & Pets",Plates & Bowls,https://www.bigbasket.com/pd/40239046/exclusivelane-ceramic-chutney-pickle-bowls-blushing-lava-hand-glazed-studio-pottery-80-ml/
"Ceramic Dinner Set - Plates With Katoris, Moroccan Dining, Hand-painted",ExclusiveLane,2749.00,1374.50,https://www.bigbasket.com/media/uploads/p/l/40239049_1-exclusivelane-ceramic-dinner-set-plates-with-katoris-moroccan-dining-hand-painted.jpg,8 pcs,"Kitchen, Garden & Pets",Plates & Bowls,https://www.bigbasket.com/pd/40239049/exclusivelane-ceramic-dinner-set-plates-with-katoris-moroccan-dining-hand-painted-8-pcs/
"Spice Box - With Floral Burnt Design, In Sheeham Wood",ExclusiveLane,3935.00,1967.50,https://www.bigbasket.com/media/uploads/p/l/40239061_1-exclusivelane-spice-box-with-floral-burnt-design-in-sheeham-wood.jpg,180 ml,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories,https://www.bigbasket.com/pd/40239061/exclusivelane-spice-box-with-floral-burnt-design-in-sheeham-wood-180-ml/
"Spice Box - With Spoon, In Sheesham Wood, Twelve Blends",ExclusiveLane,1849.00,924.50,https://www.bigbasket.com/media/uploads/p/l/40239062_1-exclusivelane-spice-box-with-spoon-in-sheesham-wood-twelve-blends.jpg,45 ml,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories,https://www.bigbasket.com/pd/40239062/exclusivelane-spice-box-with-spoon-in-sheesham-wood-twelve-blends-45-ml/
"Spice Box - With Spoon, In Sheesham Wood, Hand Engraved, Rectangular",ExclusiveLane,1910.00,955.00,https://www.bigbasket.com/media/uploads/p/l/40239064_1-exclusivelane-spice-box-with-spoon-in-sheesham-wood-hand-engraved-rectangular.jpg,90 ml,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories,https://www.bigbasket.com/pd/40239064/exclusivelane-spice-box-with-spoon-in-sheesham-wood-hand-engraved-rectangular-90-ml/
"Hand-Painted Nested Trays - In Sheesham Wood, Paints & Planks Madhubani",ExclusiveLane,2870.00,1435.00,https://www.bigbasket.com/media/uploads/p/l/40239070_1-exclusivelane-hand-painted-nested-trays-in-sheesham-wood-paints-planks-madhubani.jpg,2 pcs,"Kitchen, Garden & Pets",Plates & Bowls,https://www.bigbasket.com/pd/40239070/exclusivelane-hand-painted-nested-trays-in-sheesham-wood-paints-planks-madhubani-2-pcs/
"Ceramic Plates - Moroccan Design, Handpainted, 10 Inch",ExclusiveLane,1065.00,532.50,https://www.bigbasket.com/media/uploads/p/l/40239097_1-exclusivelane-ceramic-plates-moroccan-design-handpainted-10-inch.jpg,2 pcs,"Kitchen, Garden & Pets",Plates & Bowls,https://www.bigbasket.com/pd/40239097/exclusivelane-ceramic-plates-moroccan-design-handpainted-10-inch-2-pcs/
"Ceramic Dinner Plates - The Hut Couple, Hand-Painted, 10 Inch",ExclusiveLane,1460.00,730.00,https://www.bigbasket.com/media/uploads/p/l/40239099_1-exclusivelane-ceramic-dinner-plates-the-hut-couple-hand-painted-10-inch.jpg,2 pcs,"Kitchen, Garden & Pets",Plates & Bowls,https://www.bigbasket.com/pd/40239099/exclusivelane-ceramic-dinner-plates-the-hut-couple-hand-painted-10-inch-2-pcs/
