,ProductName,Brand,Price,DiscountPrice,Image_Url,Quantity,Category,SubCategory
4289,Whole Grain Mustard Sauce,HappyChef,159.0,119.0,https://www.bigbasket.com/media/uploads/p/l/40069132_9-happychef-whole-grain-mustard-sauce.jpg,250,Gourmet & World Food,Mustard & Cheese Sauces
4290,Szechwan Original Sauce,HappyChef,159.0,119.0,https://www.bigbasket.com/media/uploads/p/l/40069138_10-happychef-szechwan-original-sauce.jpg,280,Gourmet & World Food,Thai & Asian Sauces
4291,Wet Mop - Micro Fiber Floor With Steel Stick,Liao,769.0,499.0,https://www.bigbasket.com/media/uploads/p/l/40113321_2-liao-wet-mop-micro-fiber-floor-with-steel-stick.jpg,1,Cleaning & Household,"Mops, Wipers"
4292,Kolkata/Bengali Hilsa Fish - Medium,Fresho,3155.0,2269.0,https://www.bigbasket.com/media/uploads/p/l/40119211_2-fresho-hilsa-medium.jpg,1,"Eggs, Meat & Fish",Marine Water Fish
4293,Kolkata/Bengali Bhola Small - Whole Cleaned,Fresho,235.0,169.0,https://www.bigbasket.com/media/uploads/p/l/40087282_2-fresho-bhola-small.jpg,250,"Eggs, Meat & Fish",Fresh Water Fish
4294,"Kolkata/Bengali Bhola Small - Whole Cleaned, 2-4 pcs",Fresho,458.0,329.0,https://www.bigbasket.com/media/uploads/p/l/40087283_2-fresho-bhola-small-preservative-free.jpg,500,"Eggs, Meat & Fish",Fresh Water Fish
4295,Bele Fish Whole-B,Fresho,460.0,460.0,https://www.bigbasket.com/media/uploads/p/l/40199792_1-fresho-bele-fish-whole-b.jpg,1,"Eggs, Meat & Fish",Fresh Water Fish
4296,Kolkata/Bengali Bele Fish - Whole Cleaned,Fresho,568.0,409.0,https://www.bigbasket.com/media/uploads/p/l/40093193_2-fresho-bele-fish.jpg,500,"Eggs, Meat & Fish",Fresh Water Fish
4297,Japani Puti Fish Whole-B,Fresho,540.0,540.0,https://www.bigbasket.com/media/uploads/p/l/40199827_1-fresho-japani-puti-fish-whole-b.jpg,1,"Eggs, Meat & Fish",Fresh Water Fish
4298,Roasted Multigrain - Minty,GoodDiet,95.0,69.0,https://www.bigbasket.com/media/uploads/p/l/40112407_7-gooddiet-roasted-multigrain-minty-namkeen.jpg,100,Gourmet & World Food,"Healthy, Baked Snacks"
4299,Roasted Nutri Mixture - Lime,GoodDiet,109.0,79.0,https://www.bigbasket.com/media/uploads/p/l/40112408_7-gooddiet-snacks-roasted-nutri-mixture-lime.jpg,125,Gourmet & World Food,"Healthy, Baked Snacks"
4300,Roasted Mixture - Lime,GoodDiet,109.0,79.0,https://www.bigbasket.com/media/uploads/p/l/40112410_7-gooddiet-snacks-roasted-mixture-lime.jpg,125,Gourmet & World Food,"Healthy, Baked Snacks"
4301,Roasted Sprouted Mixture - Plain,GoodDiet,95.0,69.0,https://www.bigbasket.com/media/uploads/p/l/40112412_7-gooddiet-snacks-roasted-sprouted-mixture-plain.jpg,125,Gourmet & World Food,"Healthy, Baked Snacks"
4302,Roasted Quinoa Puff Plain,GoodDiet,109.0,79.0,https://www.bigbasket.com/media/uploads/p/l/40112414_7-gooddiet-snacks-roasted-quinoa-puff-plain.jpg,80,Gourmet & World Food,"Healthy, Baked Snacks"
4303,Roasted Quinoa Puff - Jalapeno,GoodDiet,109.0,79.0,https://www.bigbasket.com/media/uploads/p/l/40112415_7-gooddiet-snacks-roasted-quinoa-puff-jalapeno.jpg,70,Gourmet & World Food,"Healthy, Baked Snacks"
4304,Premium Wafer Bites - Cappuccino,Tasties,85.0,49.0,https://www.bigbasket.com/media/uploads/p/l/40184550_3-tasties-premium-wafer-bites-cappucino.jpg,100,Snacks & Branded Foods,Cream Biscuits & Wafers
4305,"Slicker Brush - Medium, Suitable For All Pets, Easy To Clean",Groom Tools,420.0,315.0,https://www.bigbasket.com/media/uploads/p/l/40224185_1-groom-tools-slicker-brush-medium-suitable-for-all-pets-easy-to-clean.jpg,1,"Kitchen, Garden & Pets",Pet Cleaning & Grooming
4306,"Steel Cloth Clip - Easy To Use, High Quality, Durable, Silver",HAZEL,499.0,149.0,https://www.bigbasket.com/media/uploads/p/l/40230325_1-hazel-steel-cloth-clip-easy-to-use-high-quality-durable-silver.jpg,12,Cleaning & Household,"Hangers, Clips & Rope"
4307,"Steel Round Clip - For Drying Clothes, Easy To Use, Durable, Silver",HAZEL,619.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40230327_1-hazel-steel-round-clip-for-drying-clothes-easy-to-use-durable-silver.jpg,12,Cleaning & Household,"Hangers, Clips & Rope"
4308,"Steel Square Hanger - With Clips, For Drying Clothes, Easy To Use, Durable, Silver",HAZEL,1199.0,499.0,https://www.bigbasket.com/media/uploads/p/l/40230328_1-hazel-steel-square-hanger-with-clips-for-drying-clothes-easy-to-use-durable-silver.jpg,1,Cleaning & Household,"Hangers, Clips & Rope"
4309,"Steel Rectangle Cloth Hanger - With Clips, For Kids, Easy To Use, Durable",HAZEL,1499.0,699.0,https://www.bigbasket.com/media/uploads/p/l/40230329_1-hazel-steel-rectangle-cloth-hanger-with-clips-for-kids-easy-to-use-durable.jpg,36,Cleaning & Household,"Hangers, Clips & Rope"
4310,"Steel Cloth Hanger - With Clips, High Quality, Easy To Use, Durable",HAZEL,989.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40230330_1-hazel-steel-cloth-hanger-with-clips-high-quality-easy-to-use-durable.jpg,15,Cleaning & Household,"Hangers, Clips & Rope"
4311,"Solid Wood & Steel Cloth Hangers Set - High Quality, Lightweight, Durable",HAZEL,1499.0,549.0,https://www.bigbasket.com/media/uploads/p/l/40230334_1-hazel-solid-wood-steel-cloth-hangers-set-high-quality-lightweight-durable.jpg,6,Cleaning & Household,"Hangers, Clips & Rope"
4312,"Retro Solid Wood & Steel Cloth Hangers Set - High Quality, Lightweight, Durable",HAZEL,1619.0,599.0,https://www.bigbasket.com/media/uploads/p/l/40230335_1-hazel-retro-solid-wood-steel-cloth-hangers-set-high-quality-lightweight-durable.jpg,6,Cleaning & Household,"Hangers, Clips & Rope"
4313,"Retro Solid Wood & Steel Cloth Hangers Set - High Quality, Lightweight, Durable, Black",HAZEL,1669.0,599.0,https://www.bigbasket.com/media/uploads/p/l/40230336_1-hazel-retro-solid-wood-steel-cloth-hangers-set-high-quality-lightweight-durable-black.jpg,6,Cleaning & Household,"Hangers, Clips & Rope"
4314,"Solid Steel Hangers & Hooks - Lightweight, Durable, For Belts, Caps, Scarfs",HAZEL,1079.0,499.0,https://www.bigbasket.com/media/uploads/p/l/40230338_1-hazel-solid-steel-hangers-hooks-lightweight-durable-for-belts-caps-scarfs.jpg,8,Cleaning & Household,"Hangers, Clips & Rope"
4315,"Stainless Steel Hangers - High-Quality Material, Lightweight, Durable",HAZEL,1329.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40230339_1-hazel-stainless-steel-hangers-high-quality-material-lightweight-durable.jpg,6,Cleaning & Household,"Hangers, Clips & Rope"
4316,Casserole - Non-Stick  - Stainless Steel Lid - 240 mm,Iveo ,1250.0,1250.0,https://www.bigbasket.com/media/uploads/p/l/40230650_1-iveo-non-stick-casserole-with-stainless-steel-lid-240-l.jpg,1,"Kitchen, Garden & Pets",Kadai & Fry Pans
4317,"Spatula Set - Black, Heat Resistant, Non Stick",Polyset,329.0,169.0,https://www.bigbasket.com/media/uploads/p/l/40228403_1-polyset-spatula-set-black-heat-resistant-non-stick.jpg,3,"Kitchen, Garden & Pets","Strainer, Ladle, Spatula"
4318,"Tic Tac Sprinkler - Big, For Condiments & Seasonings Storage",Polyset,115.0,59.0,https://www.bigbasket.com/media/uploads/p/l/40228449_1-polyset-tic-tac-sprinkler-big-for-condiments-seasonings-storage.jpg,2,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
4319,Tic Tac Sprinkler - For Seasonings  & Condiments Storage,Polyset,159.0,89.0,https://www.bigbasket.com/media/uploads/p/l/40228450_1-polyset-tic-tac-sprinkler-for-seasonings-condiments-storage.jpg,4,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
4320,"Portable Crush Juicer - Red, Perfect For Outdoor & Kitchen Use",Polyset,215.0,109.0,https://www.bigbasket.com/media/uploads/p/l/40228451_1-polyset-portable-crush-juicer-red-perfect-for-outdoor-kitchen-use.jpg,1,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
4321,"Portable Crush Juicer - Yellow, Perfect For Outings,Kitchen Use",Polyset,215.0,109.0,https://www.bigbasket.com/media/uploads/p/l/40228453_1-polyset-portable-crush-juicer-yellow-perfect-for-outingskitchen-use.jpg,1,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
4322,"Led Batten Cool Day Light - Saves Energy, 5 Watt, Provides Spot-Free Illumination, White",Wipro Garnet ,340.0,249.0,https://www.bigbasket.com/media/uploads/p/l/40228198_1-wipro-garnet-led-batten-cool-day-light-saves-energy-5-watt-provides-spot-free-illumination-white.jpg,1,"Kitchen, Garden & Pets",CFL & Led Bulbs
4323,"Nilgiri Green Tea - Yakuso Tulsi, May Help In Weight Management",Teamonk,800.0,480.0,https://www.bigbasket.com/media/uploads/p/l/40228289_1-teamonk-yakuso-tulsi-green-tea-loose-leaf-weight-care-easy-digest.jpg,200,Gourmet & World Food,Gourmet Tea & Tea Bags
4324,Kimaya White Tea - Provides Glow,Teamonk,600.0,300.0,https://www.bigbasket.com/media/uploads/p/l/40228292_1-teamonk-kimaya-white-tea-loose-leaf-glow.jpg,150,Gourmet & World Food,Gourmet Tea & Tea Bags
4325,"Dot Design PVC Food Mat/Bed Server - Reversible & Waterproof, Blue, Standard",Kuber Industries,599.0,279.0,https://www.bigbasket.com/media/uploads/p/l/40242945_1-kuber-industries-dot-design-pvc-food-matbed-server-reversible-waterproof-blue-standard.jpg,1,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
4326,"Horse Design PVC Place Mat Set With Tea Coasters - CTKTC032183, For Dining Table, Brown, Standard",Kuber Industries,479.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40242951_1-kuber-industries-horse-design-pvc-place-mat-set-with-tea-coasters-ctktc032183-for-dining-table-brown-standard.jpg,12,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
4327,"Wooden Design PVC Place Mat Set With Tea Coasters - CTKTC032190, For Dining Table, Brown, Standard",Kuber Industries,699.0,279.0,https://www.bigbasket.com/media/uploads/p/l/40242959_1-kuber-industries-wooden-design-pvc-place-mat-set-with-tea-coasters-ctktc032190-for-dining-table-brown-standard.jpg,12,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
4328,"Heart Design PVC Food Mat/Bed Server - Reversible, Waterproof, Red & Cream",Kuber Industries,599.0,279.0,https://www.bigbasket.com/media/uploads/p/l/40242982_1-kuber-industries-heart-design-pvc-food-matbed-server-reversible-waterproof-red-cream.jpg,1,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
4329,"Door Mat - Cotton Blend, For Living Room, Bedroom, Front Door, Bathroom, 16x24 Inch, Maroon",Kuber Industries,959.0,499.0,https://www.bigbasket.com/media/uploads/p/l/40242985_1-kuber-industries-door-mat-cotton-blend-for-living-room-bedroom-front-door-bathroom-16x24-inch-maroon.jpg,1,Cleaning & Household,Dust Cloth & Wipes
4330,"Stainless Steel Turner/Spatula - HS_37_KUBMART020562, For Dosa, Roti & Paratha, Silver, Standard",Kuber Industries,499.0,229.0,https://www.bigbasket.com/media/uploads/p/l/40243007_1-kuber-industries-stainless-steel-turnerspatula-hs_37_kubmart020562-for-dosa-roti-paratha-silver-standard.jpg,1,"Kitchen, Garden & Pets","Strainer, Ladle, Spatula"
4331,"Stainless Steel Pakkad/Sansi/Tong - Kitchen Tool, Utility Holder, Silver",Kuber Industries,339.0,149.0,https://www.bigbasket.com/media/uploads/p/l/40243020_1-kuber-industries-stainless-steel-pakkadsansitong-kitchen-tool-utility-holder-silver.jpg,1,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
4332,"Flower Printed PVC Place Mats With Tea Coaster Set - Stain Resistant, Anti-Skid, Waterproof, Yellow",Kuber Industries,399.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40243025_1-kuber-industries-flower-printed-pvc-place-mats-with-tea-coaster-set-stain-resistant-anti-skid-waterproof-yellow.jpg,12,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
4333,"Bone China Tea Cup Set - Indian Ceramic, Fine Quality, Handcrafted, Multicolour, Small Serving",Femora,740.0,629.0,https://www.bigbasket.com/media/uploads/p/l/40239990_1-femora-bone-china-tea-cup-set-indian-ceramic-fine-quality-handcrafted-multicolour-small-serving.jpg,160,"Kitchen, Garden & Pets","Cups, Mugs & Tumblers"
4334,Precision Brush Oval Flat Eye,Makeup Revolution,1000.0,700.0,https://www.bigbasket.com/media/uploads/p/l/40143778_1-makeup-revolution-precision-brush-oval-flat-eye.jpg,5,Beauty & Hygiene,Makeup Accessories
4335,Apple Cider Vinegar with Mother,GoodDiet,375.0,175.0,https://www.bigbasket.com/media/uploads/p/l/40176348_14-gooddiet-apple-cider-vinegar-with-mother.jpg,500,Gourmet & World Food,Balsamic & Cider Vinegar
4336,Apple Cider Vinegar with Mother & Honey,GoodDiet,395.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40176349_14-gooddiet-apple-cider-vinegar-with-mother-honey.jpg,500,Gourmet & World Food,Balsamic & Cider Vinegar
4337,Filtered Apple Cider Vinegar,GoodDiet,175.0,119.0,https://www.bigbasket.com/media/uploads/p/l/40176350_15-gooddiet-apple-cider-vinegar-filtered.jpg,500,Gourmet & World Food,Balsamic & Cider Vinegar
4338,"LED Night Bulb Deco - 0.5W, Yellow",Eveready,70.0,39.0,https://www.bigbasket.com/media/uploads/p/l/40212833_1-eveready-led-night-bulb-deco-05w-yellow.jpg,1,"Kitchen, Garden & Pets",CFL & Led Bulbs
4339,Marble Chakla - Pol Pat Joint-Less,Stoneware,695.0,369.0,https://www.bigbasket.com/media/uploads/p/l/40212023_1-stoneware-marble-chakla-pol-pat-joint-less.jpg,1800,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
4340,"Green Coconut Opener-Driller, Stainless Steel",Superr Ezzy,499.0,249.0,https://www.bigbasket.com/media/uploads/p/l/40212922_2-superr-ezzy-green-coconut-opener-driller-stainless-steel.jpg,1,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
4341,1 Burner Eco Standard Stainless Steel Cook Top Gas Stove - Manual Ignition,Surya Flame,2395.0,799.0,https://www.bigbasket.com/media/uploads/p/l/40212800_1-surya-flame-1-burner-eco-standard-stainless-steel-cook-top-gas-stove-manual-ignition.jpg,1,"Kitchen, Garden & Pets",Gas Stove
4342,3 Burner Glaze MS Cook Top Gas Stove - Manual Ignition,Surya Flame,7345.0,2699.0,https://www.bigbasket.com/media/uploads/p/l/40212803_2-surya-flame-3-burner-glaze-ms-cook-top-gas-stove-manual-ignition.jpg,1,"Kitchen, Garden & Pets",Gas Stove
4343,4 Burner Glaze MS Cook Top Gas Stove - Manual Ignition,Surya Flame,8595.0,3449.0,https://www.bigbasket.com/media/uploads/p/l/40212804_2-surya-flame-4-burner-glaze-ms-cook-top-gas-stove-manual-ignition.jpg,1,"Kitchen, Garden & Pets",Gas Stove
4344,3 Burner Crystal MS Cook Top Gas Stove - Manual Ignition,Surya Flame,6345.0,2699.0,https://www.bigbasket.com/media/uploads/p/l/40212805_1-surya-flame-3-burner-crystal-ms-cook-top-gas-stove-manual-ignition.jpg,1,"Kitchen, Garden & Pets",Gas Stove
4345,Momo Maker / Vegetable Steamer - Steel,Tallboy,2499.0,1199.0,https://www.bigbasket.com/media/uploads/p/l/40212133_1-tallboy-momo-maker-vegetable-steamer-steel.jpg,1,"Kitchen, Garden & Pets",Pressure Cookers
4346,"Crispy Chicken Pops - Crunchy Outside, Juicy Inside, With Natural Ingredients, No Preservatives",Fresho,229.0,139.0,https://www.bigbasket.com/media/uploads/p/l/40250792_1-fresho-crispy-chicken-pops-crunchy-outside-juicy-inside-with-natural-ingredients-no-preservatives.jpg,250,"Eggs, Meat & Fish",Marinated Meat
4347,"Crispy Chicken Supreme - Juicy Texture, With Natural Ingredients, No Preservatives",Fresho,410.0,249.0,https://www.bigbasket.com/media/uploads/p/l/40250793_1-fresho-crispy-chicken-supreme-juicy-texture-with-natural-ingredients-no-preservatives.jpg,500,"Eggs, Meat & Fish",Marinated Meat
4348,"Crispy Chicken Wings - Juicy Texture, With Natural Ingredients, No Preservatives",Fresho,328.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40250795_1-fresho-crispy-chicken-wings-juicy-texture-with-natural-ingredients-no-preservatives.jpg,500,"Eggs, Meat & Fish",Marinated Meat
4349,Street Wear Matte Nail Enamel,Street Wear,140.0,98.0,https://www.bigbasket.com/media/uploads/p/l/40153072_2-street-wear-street-wear-matte-nail-enamel.jpg,8,Beauty & Hygiene,Nails
4350,Ashwagandha Churna,Dabur,94.0,70.5,https://www.bigbasket.com/media/uploads/p/l/40190614_1-dabur-ashwagandha-churna.jpg,60,Beauty & Hygiene,Ayurveda
4351,"Caffeine Foaming Face Wash - With Built-In Brush, Gently Exfoliates & Cleanses Skin",LAFZ,299.0,224.25,https://www.bigbasket.com/media/uploads/p/l/40243187_1-lafz-caffeine-foaming-face-wash-with-built-in-brush-gently-exfoliates-cleanses-skin.jpg,100,Beauty & Hygiene,Face Care
4352,"Intense Care Hand Serum - Enriched With Vitamin E, Almond Oil & Shea Butter, For Soft, Supple Hands, Prevents Dryness",LAFZ,550.0,357.5,https://www.bigbasket.com/media/uploads/p/l/40243188_1-lafz-intense-care-hand-serum-enriched-with-vitamin-e-almond-oil-shea-butter-for-soft-supple-hands-prevents-dryness.jpg,40,Beauty & Hygiene,Body Care
4353,"Arise No Alcohol Body Spray - For Men, Long Lasting Fragrance",ZM Zayn & Myza,200.0,150.0,https://www.bigbasket.com/media/uploads/p/l/40243198_1-zm-zayn-myza-arise-no-alcohol-body-spray-for-men-long-lasting-fragrance.jpg,150,Beauty & Hygiene,Body Sprays & Mists
4354,"Dawn No Alcohol Body Spray - For Men, Long Lasting Fragrance",ZM Zayn & Myza,225.0,168.75,https://www.bigbasket.com/media/uploads/p/l/40243201_1-zm-zayn-myza-dawn-no-alcohol-body-spray-for-men-long-lasting-fragrance.jpg,120,Beauty & Hygiene,Body Sprays & Mists
4355,Massage Cream - Aloevera,Khadi Manav,150.0,97.5,https://www.bigbasket.com/media/uploads/p/l/40082130_1-khadi-manav-massage-cream-aloevera.jpg,50,Beauty & Hygiene,Face Care
4356,"Styling Hair Brush With Clip - With Soft Bristles, Medium, Black-Lilac, DP100131",Titania,899.0,549.0,https://www.bigbasket.com/media/uploads/p/l/40247370_1-titania-styling-hair-brush-with-clip-245-cm-black-lilac-set-of-1-pc.jpg,1,Beauty & Hygiene,Tools & Accessories
4357,Sauce - Teriyaki With Garlic,Pantai,325.0,243.75,https://www.bigbasket.com/media/uploads/p/l/20004942_1-pantai-sauce-teriyaki-with-garlic.jpg,200,Gourmet & World Food,Thai & Asian Sauces
4358,Combo - Steel Copper Bottom Milk Sauce Pan 14 cm & Tope-Patila 16 cm,Kitchen Essentials,785.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40163872_2-kitchen-essentials-combo-steel-copper-bottom-milk-sauce-pan-14-cm-tope-patila-16-cm.jpg,2,"Kitchen, Garden & Pets",Cookware Sets
4359,Contour Micro Vibrating Facial Jade Roller & Massager - Reduce Puffiness & Dark Circles,Flawless,3800.0,2090.0,https://www.bigbasket.com/media/uploads/p/l/40240532_1-flawless-contour-micro-vibrating-facial-jade-roller-massager-reduce-puffiness-dark-circles.jpg,1,Beauty & Hygiene,Hair Removal
4360,"Pet Sanitizer - Vitamin E & Essential Oil, Alcohol-Free, Kills 99.9% Germs, For Dogs, Cats",Petvit,250.0,187.5,https://www.bigbasket.com/media/uploads/p/l/40238581_1-petvit-pet-sanitizer-vitamin-e-essential-oil-alcohol-free-kills-999-germs-for-dogs-cats.jpg,100,"Kitchen, Garden & Pets",Pet Cleaning & Grooming
4361,"Natural Waterless Spray Shampoo - Plant Based, No Rinse Formula, For Dogs & Cats",Petvit,300.0,225.0,https://www.bigbasket.com/media/uploads/p/l/40238582_1-petvit-natural-waterless-spray-shampoo-plant-based-no-rinse-formula-for-dogs-cats.jpg,200,"Kitchen, Garden & Pets",Pet Cleaning & Grooming
4362,"Oatmeal Waterless Dry Shampoo Mousse - Plant Based, No Rinse Formula, Vegan, For Dogs & Cats",Petvit,400.0,300.0,https://www.bigbasket.com/media/uploads/p/l/40238583_1-petvit-oatmeal-waterless-dry-shampoo-mousse-plant-based-no-rinse-formula-vegan-for-dogs-cats.jpg,190,"Kitchen, Garden & Pets",Pet Cleaning & Grooming
4363,"Tick Repellent Oil Spray - Oatmeal, Tea Tree & Essential Oil, Vegan, For Dogs, Cats",Petvit,300.0,225.0,https://www.bigbasket.com/media/uploads/p/l/40238590_1-petvit-tick-repellent-oil-spray-oatmeal-tea-tree-essential-oil-vegan-for-dogs-cats.jpg,100,"Kitchen, Garden & Pets",Pet Cleaning & Grooming
4364,"Face Gloss Illuminating Face Serum - High Gloss, Low Tack, & Smudge Resistant",RENEE,599.0,527.12,https://www.bigbasket.com/media/uploads/p/l/40256032_1-renee-face-gloss-illuminating-face-serum-high-gloss-low-tack-smudge-resistant.jpg,10,Beauty & Hygiene,Face
4365,Body Deodorant - Hydra Energy,Wild Stone,210.0,157.5,https://www.bigbasket.com/media/uploads/p/l/100505447_5-wild-stone-body-deodorant-hydra-energy.jpg,150,Beauty & Hygiene,Men's Deodorants
4366,French Heart,Tasties,115.0,75.0,https://www.bigbasket.com/media/uploads/p/l/40120125_1-tasties-french-heart.jpg,200,"Bakery, Cakes & Dairy","Bakery Biscuits, Cookies"
4367,Cookies - Honey & Corn Flakes,Tasties,259.0,149.0,https://www.bigbasket.com/media/uploads/p/l/40120131_2-tasties-cookies-honey-corn-flakes.jpg,400,"Bakery, Cakes & Dairy","Bakery Biscuits, Cookies"
4368,Rooibos Herbal Tea - Helps To Detox The System,Teamonk,750.0,450.0,https://www.bigbasket.com/media/uploads/p/l/40162561_1-teamonk-rooibos-herbal-tea.jpg,2,Beverages,Tea Bags
4369,"Bon Bon Insulated Lunch Box - Air Tight, Leak Proof",Trueware,735.0,529.0,https://www.bigbasket.com/media/uploads/p/l/40237500_2-trueware-bon-bon-insulated-lunch-box-air-tight-leak-proof-blue.jpg,300,"Kitchen, Garden & Pets",Steel Lunch Boxes
4370,"Steelex Insulated Lunch Box - Leak Proof, Air Tight, Microwave Safe",Trueware,1125.0,799.0,https://www.bigbasket.com/media/uploads/p/l/40237503_2-trueware-steelex-insulated-lunch-box-leak-proof-air-tight-microwave-safe-blue.jpg,350,"Kitchen, Garden & Pets",Steel Lunch Boxes
4371,"Chicken - Mixed Boneless, Without Skin",Fresho,610.0,439.0,https://www.bigbasket.com/media/uploads/p/l/40085972_2-fresho-chicken-mixed-boneless-without-skin.jpg,1,"Eggs, Meat & Fish",Fresh Chicken
4372,"Chicken - Drumstick, With Skin",Fresho,485.0,349.0,https://www.bigbasket.com/media/uploads/p/l/40085983_1-fresho-chicken-drumstick-with-skin.jpg,1,"Eggs, Meat & Fish",Fresh Chicken
4373,Professional Fan Wooden Brush,Gubb,199.0,139.3,https://www.bigbasket.com/media/uploads/p/l/40213762_1-gubb-professional-fan-wooden-brush.jpg,1,Beauty & Hygiene,Makeup Accessories
4374,False Eyelashes Set With Glue - Party Style,Gubb,149.0,104.3,https://www.bigbasket.com/media/uploads/p/l/40213761_1-gubb-false-eyelashes-set-with-glue-party-style.jpg,1,Beauty & Hygiene,Eyes
4375,Flat Tip Tweezer,Gubb,95.0,66.5,https://www.bigbasket.com/media/uploads/p/l/40213763_1-gubb-flat-tip-tweezer.jpg,1,Beauty & Hygiene,Makeup Accessories
4376,Rajwadi Kadak Masala Chai/Tea - Immunity Booster,Jawai,195.0,97.5,https://www.bigbasket.com/media/uploads/p/l/40211773_1-jawai-rajwadi-kadak-masala-chaitea-ilunity-booster.jpg,100,Beverages,Leaf & Dust Tea
4377,"Pointed Tweezer - For Eyebrows, Upper Lip, Facial Hair",Gubb,185.0,138.75,https://www.bigbasket.com/media/uploads/p/l/40213774_1-gubb-pointed-tweezer-for-eyebrows-upper-lip-facial-hair.jpg,1,Beauty & Hygiene,Makeup Accessories
4378,"Prisma Serving Tray - Transparent, Square, Plastic Material, Strong & Durable, Small",Jaypee Plus,365.0,249.0,https://www.bigbasket.com/media/uploads/p/l/40249332_2-jaypee-plus-prisma-tray-transparent-small-square-plastic-strong-durable.jpg,1,"Kitchen, Garden & Pets",Plates & Bowls
4379,Pet Solitaire Premium water Bottle - Turkish Blue,Steelo,823.0,379.0,https://www.bigbasket.com/media/uploads/p/l/40114013_1-steelo-pet-solitaire-premium-water-bottle-turkish-blue.jpg,1,"Kitchen, Garden & Pets",Water & Fridge Bottles
4380,Cotton Mop With Telescopic Handle 150 Cm,YORK,620.0,479.0,https://www.bigbasket.com/media/uploads/p/l/40204226_2-york-cotton-mop-with-telescopic-handle-150-cm.jpg,1,Cleaning & Household,"Mops, Wipers"
4381,Chicken & Lamb Gourmet Loaf With Turmeric - Super Food,Kennel kitchen ,175.0,131.25,https://www.bigbasket.com/media/uploads/p/l/40196852_1-kennel-kitchen-chicken-lamb-gourmet-loaf-with-turmeric-super-food.jpg,185,"Kitchen, Garden & Pets",Pet Meals & Treats
4382,Kadha Green Tea - Boosts Immunity,Teamonk,400.0,240.0,https://www.bigbasket.com/media/uploads/p/l/40222493_1-teamonk-kadha-green-tea.jpg,100,Gourmet & World Food,Gourmet Tea & Tea Bags
4383,Snow Spray - For New Year Party & Birthday Celebrations,Creative Space ,199.0,149.0,https://www.bigbasket.com/media/uploads/p/l/40238606_1-creative-space-snow-spray-for-new-year-party-birthday-celebrations.jpg,1,Cleaning & Household,"Caps, Balloons & Candles"
4384,"Office Insulated Lunch Box Set - Air Tight, Leak Proof, Durable",Trueware,530.0,379.0,https://www.bigbasket.com/media/uploads/p/l/40237492_2-trueware-office-insulated-lunch-box-set-air-tight-leak-proof-durable-blue.jpg,3,"Kitchen, Garden & Pets",Steel Lunch Boxes
4385,"Office Insulated Lunch - Air Tight, Leak Proof",Trueware,599.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40237493_2-trueware-office-insulated-lunch-air-tight-leak-proof-blue.jpg,300,"Kitchen, Garden & Pets",Steel Lunch Boxes
4386,"Trendy Insulated Lunch Box - Air Tight, Leak Proof",Trueware,755.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40237494_2-trueware-trendy-insulated-lunch-box-air-tight-leak-proof-blue.jpg,300,"Kitchen, Garden & Pets",Steel Lunch Boxes
4387,"Office Plus Insulated Lunch Box Set - Air Tight, Leak Proof",Trueware,575.0,429.0,https://www.bigbasket.com/media/uploads/p/l/40237495_2-trueware-office-plus-insulated-lunch-box-set-air-tight-leak-proof-blue.jpg,3,"Kitchen, Garden & Pets",Steel Lunch Boxes
4388,Silicone Chocolate Mould Set - Smiley + Shell,SPINE,895.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40234248_1-spine-silicone-chocolate-mould-set-smiley-shell.jpg,2,"Kitchen, Garden & Pets","Bakeware Moulds, Cutters"
4389,"Beauty Blender/Makeup Sponge - Purple, High Softness, Toughness",Bronson professional,230.0,160.01,https://www.bigbasket.com/media/uploads/p/l/40238321_1-bronson-professional-beauty-blendermakeup-sponge-purple-high-softness-toughness.jpg,1,Beauty & Hygiene,Makeup Accessories
4390,2 Way Window Cleaner - B130040,Liao,749.0,499.0,https://www.bigbasket.com/media/uploads/p/l/40210508_3-liao-2-way-window-cleaner-b130040.jpg,1,Cleaning & Household,"Mops, Wipers"
